customer_id,customer_name,row_id,order_id,order_date,order_priority,year,weeknum,ship_date,ship_mode,shipping_cost,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,market,market2
CS-123554,Christine Sundaresam,33583,CA-2014-165687,2014-11-18,Low,2014,47,2014-11-24,Standard Class,3.45,Consumer,United States,Salem,Virginia,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35,2,0.0,12.264,US,North America
GB-145754,Giulietta Baptist,35638,CA-2014-130309,2014-12-18,High,2014,51,2014-12-22,Standard Class,62.79,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,0.0,157.8702,US,North America
AJ-107804,Anthony Jacobs,32162,CA-2011-149020,2011-01-11,Medium,2011,3,2011-01-16,Standard Class,0.22,Corporate,United States,Springfield,Virginia,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,3,1,0.0,1.3583,US,North America
SD-204854,Shirley Daniels,33877,US-2011-155502,2011-01-27,Medium,2011,5,2011-02-01,Standard Class,1.53,Home Office,United States,Alexandria,Virginia,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19,3,0.0,9.3312,US,North America
SD-204854,Shirley Daniels,33878,US-2011-155502,2011-01-27,Medium,2011,5,2011-02-01,Standard Class,1.13,Home Office,United States,Alexandria,Virginia,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",17,2,0.0,8.34,US,North America
SD-204854,Shirley Daniels,33876,US-2011-155502,2011-01-27,Medium,2011,5,2011-02-01,Standard Class,21.48,Home Office,United States,Alexandria,Virginia,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",490,8,0.0,0.0,US,North America
ND-184604,Neil Ducich,33294,CA-2011-131905,2011-02-07,Medium,2011,7,2011-02-10,First Class,2.27,Corporate,United States,Chesapeake,Virginia,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0.0,7.2,US,North America
KH-166904,Kristen Hastings,38883,CA-2011-163223,2011-03-21,Medium,2011,13,2011-03-25,Standard Class,0.2,Corporate,United States,Springfield,Virginia,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9,4,0.0,2.7028,US,North America
KH-166904,Kristen Hastings,38884,CA-2011-163223,2011-03-21,Medium,2011,13,2011-03-25,Standard Class,10.24,Corporate,United States,Springfield,Virginia,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",123,3,0.0,59.0112,US,North America
KH-166904,Kristen Hastings,38881,CA-2011-163223,2011-03-21,Medium,2011,13,2011-03-25,Standard Class,1.35,Corporate,United States,Springfield,Virginia,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14,5,0.0,6.624,US,North America
KH-166904,Kristen Hastings,38882,CA-2011-163223,2011-03-21,Medium,2011,13,2011-03-25,Standard Class,7.22,Corporate,United States,Springfield,Virginia,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,123,3,0.0,60.2553,US,North America
AG-103904,Allen Goldenen,39139,CA-2011-158470,2011-04-19,Medium,2011,17,2011-04-23,Second Class,8.0,Consumer,United States,Arlington,Virginia,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58,3,0.0,26.703,US,North America
AG-103904,Allen Goldenen,39140,CA-2011-158470,2011-04-19,Medium,2011,17,2011-04-23,Second Class,6.8,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71,11,0.0,34.2144,US,North America
TD-209954,Tamara Dahlen,40899,CA-2011-130155,2011-05-19,Medium,2011,21,2011-05-22,First Class,6.86,Consumer,United States,Virginia Beach,Virginia,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34,5,0.0,9.234,US,North America
EB-138404,Ellis Ballard,35943,CA-2011-146885,2011-05-30,Medium,2011,23,2011-06-05,Standard Class,0.35,Corporate,United States,Richmond,Virginia,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",14,3,0.0,6.129,US,North America
MS-177704,Maxwell Schwartz,38459,CA-2011-138709,2011-07-04,Medium,2011,28,2011-07-09,Standard Class,0.8,Consumer,United States,Richmond,Virginia,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,16,5,0.0,7.644,US,North America
MS-177704,Maxwell Schwartz,38458,CA-2011-138709,2011-07-04,Medium,2011,28,2011-07-09,Standard Class,1.04,Consumer,United States,Richmond,Virginia,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,22,3,0.0,10.92,US,North America
NC-185354,Nick Crebassa,41031,CA-2011-114321,2011-08-20,Medium,2011,34,2011-08-25,Standard Class,18.12,Corporate,United States,Hampton,Virginia,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,897,1,0.0,421.5853,US,North America
NC-185354,Nick Crebassa,41030,CA-2011-114321,2011-08-20,Medium,2011,34,2011-08-25,Standard Class,0.92,Corporate,United States,Hampton,Virginia,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20,2,0.0,9.2552,US,North America
MM-179204,Michael Moore,37466,CA-2011-101266,2011-08-27,Medium,2011,35,2011-08-30,Second Class,1.39,Consumer,United States,Springfield,Virginia,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13,2,0.0,6.4128,US,North America
FH-142754,Frank Hawley,38870,CA-2011-100916,2011-10-21,Medium,2011,43,2011-10-26,Standard Class,0.21,Corporate,United States,Newport News,Virginia,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,3,1,0.0,0.8804,US,North America
FH-142754,Frank Hawley,38868,CA-2011-100916,2011-10-21,Medium,2011,43,2011-10-26,Standard Class,10.86,Corporate,United States,Newport News,Virginia,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",195,5,0.0,9.735,US,North America
CC-122204,Chris Cortes,39637,CA-2011-161634,2011-11-14,Medium,2011,47,2011-11-20,Standard Class,1.75,Consumer,United States,Chesapeake,Virginia,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32,5,0.0,15.552,US,North America
RC-198254,Roy Collins,32217,CA-2011-138296,2011-12-05,Medium,2011,50,2011-12-12,Standard Class,1.74,Consumer,United States,Alexandria,Virginia,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,25,2,0.0,6.8768,US,North America
PO-188504,Patrick O'Brill,36575,CA-2011-159681,2011-12-07,Medium,2011,50,2011-12-13,Standard Class,4.03,Consumer,United States,Virginia Beach,Virginia,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,106,4,0.0,48.5392,US,North America
LO-171704,Lori Olson,40381,CA-2012-104038,2012-02-06,Medium,2012,6,2012-02-08,First Class,6.9,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,30,5,0.0,13.455,US,North America
LO-171704,Lori Olson,40380,CA-2012-104038,2012-02-06,Medium,2012,6,2012-02-08,First Class,22.58,Corporate,United States,Suffolk,Virginia,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,147,3,0.0,2.9346,US,North America
LL-168404,Lauren Leatherbury,38754,CA-2012-137974,2012-04-16,Medium,2012,16,2012-04-18,First Class,2.67,Consumer,United States,Waynesboro,Virginia,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9,1,0.0,4.57,US,North America
KH-165104,Keith Herrera,39049,CA-2012-133242,2012-06-18,Medium,2012,25,2012-06-24,Standard Class,0.98,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33,2,0.0,15.8496,US,North America
KH-165104,Keith Herrera,39047,CA-2012-133242,2012-06-18,Medium,2012,25,2012-06-24,Standard Class,2.23,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,35,2,0.0,16.608,US,North America
KH-165104,Keith Herrera,39046,CA-2012-133242,2012-06-18,Medium,2012,25,2012-06-24,Standard Class,20.66,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450,2,0.0,58.5052,US,North America
AG-105254,Andy Gerbode,40087,CA-2012-169572,2012-09-06,Medium,2012,36,2012-09-12,Standard Class,4.21,Corporate,United States,Richmond,Virginia,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",47,9,0.0,21.4452,US,North America
BD-115004,Bradley Drucker,40697,CA-2012-167696,2012-09-16,Medium,2012,38,2012-09-21,Standard Class,1.79,Consumer,United States,Newport News,Virginia,South,OFF-EN-10001539,Office Supplies,Envelopes,Staples,31,4,0.0,14.6264,US,North America
JK-152054,Jamie Kunitz,39142,CA-2012-125976,2012-09-27,Medium,2012,39,2012-10-02,Standard Class,6.87,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,155,5,0.0,69.705,US,North America
JJ-157604,Joel Jenkins,32225,CA-2012-115091,2012-10-05,Medium,2012,40,2012-10-09,Standard Class,1.64,Home Office,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,29,2,0.0,9.5172,US,North America
JJ-157604,Joel Jenkins,32224,CA-2012-115091,2012-10-05,Medium,2012,40,2012-10-09,Standard Class,4.65,Home Office,United States,Springfield,Virginia,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46,4,0.0,12.936,US,North America
DK-130904,Dave Kipp,32178,CA-2012-129098,2012-10-09,Medium,2012,41,2012-10-13,Standard Class,2.39,Consumer,United States,Springfield,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",31,2,0.0,8.3268,US,North America
EG-139004,Emily Grady,40901,CA-2012-138625,2012-11-02,Medium,2012,44,2012-11-05,First Class,40.87,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",198,4,0.0,55.3616,US,North America
RH-196004,Rob Haberlin,38287,CA-2012-109386,2012-11-08,Medium,2012,45,2012-11-13,Second Class,5.28,Consumer,United States,Hampton,Virginia,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44,3,0.0,18.6606,US,North America
RH-196004,Rob Haberlin,38290,CA-2012-109386,2012-11-08,Medium,2012,45,2012-11-13,Second Class,3.79,Consumer,United States,Hampton,Virginia,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",266,7,0.0,79.758,US,North America
RH-196004,Rob Haberlin,38291,CA-2012-109386,2012-11-08,Medium,2012,45,2012-11-13,Second Class,1.41,Consumer,United States,Hampton,Virginia,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,28,5,0.0,6.975,US,North America
KD-164954,Keith Dawkins,35217,US-2012-148817,2012-12-01,Medium,2012,48,2012-12-07,Standard Class,4.49,Corporate,United States,Chesapeake,Virginia,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",64,4,0.0,30.7008,US,North America
KD-164954,Keith Dawkins,35216,US-2012-148817,2012-12-01,Medium,2012,48,2012-12-07,Standard Class,3.69,Corporate,United States,Chesapeake,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",62,4,0.0,16.6536,US,North America
CK-127604,Cyma Kinney,34538,US-2013-140809,2013-02-01,Medium,2013,5,2013-02-03,First Class,3.61,Corporate,United States,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56,5,0.0,14.677,US,North America
AB-100604,Adam Bellavance,33661,US-2013-108637,2013-03-14,Medium,2013,11,2013-03-19,Standard Class,13.75,Home Office,United States,Waynesboro,Virginia,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160,2,0.0,44.8896,US,North America
AB-100604,Adam Bellavance,33662,US-2013-108637,2013-03-14,Medium,2013,11,2013-03-19,Standard Class,2.72,Home Office,United States,Waynesboro,Virginia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46,4,0.0,20.7,US,North America
AS-100454,Aaron Smayling,32648,CA-2013-162901,2013-03-29,Medium,2013,13,2013-04-01,First Class,3.81,Corporate,United States,Arlington,Virginia,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31,2,0.0,7.85,US,North America
TB-214004,Tom Boeckenhauer,34019,CA-2013-164735,2013-04-15,Medium,2013,16,2013-04-20,Second Class,9.1,Consumer,United States,Alexandria,Virginia,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81,5,0.0,12.18,US,North America
RF-198404,Roy Französisch,39076,CA-2013-139381,2013-04-19,Medium,2013,16,2013-04-23,Standard Class,9.85,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,204,4,0.0,55.0584,US,North America
TH-211004,Thea Hendricks,39708,CA-2013-159765,2013-05-10,Medium,2013,19,2013-05-13,Second Class,1.98,Consumer,United States,Salem,Virginia,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,28,7,0.0,9.1938,US,North America
VG-218054,Vivek Grady,32886,CA-2013-109911,2013-05-13,Medium,2013,20,2013-05-17,Standard Class,0.99,Corporate,United States,Virginia Beach,Virginia,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,11,4,0.0,2.9592,US,North America
AH-106904,Anna Häberlin,36599,CA-2013-113831,2013-05-31,Medium,2013,22,2013-06-04,Standard Class,5.3,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62,6,0.0,29.808,US,North America
KH-163604,Katherine Hughes,39633,CA-2013-101469,2013-07-03,Medium,2013,27,2013-07-09,Standard Class,0.61,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,8,2,0.0,3.157,US,North America
ML-177554,Max Ludwig,33061,CA-2013-110254,2013-08-05,Medium,2013,32,2013-08-09,Standard Class,0.47,Home Office,United States,Suffolk,Virginia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4,1,0.0,1.8998,US,North America
ML-177554,Max Ludwig,33063,CA-2013-110254,2013-08-05,Medium,2013,32,2013-08-09,Standard Class,1.31,Home Office,United States,Suffolk,Virginia,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,10,2,0.0,4.8118,US,North America
ML-177554,Max Ludwig,33060,CA-2013-110254,2013-08-05,Medium,2013,32,2013-08-09,Standard Class,3.69,Home Office,United States,Suffolk,Virginia,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35,2,0.0,10.518,US,North America
RF-198404,Roy Französisch,39221,CA-2013-125843,2013-08-14,Medium,2013,33,2013-08-17,First Class,2.95,Consumer,United States,Springfield,Virginia,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22,4,0.0,10.7136,US,North America
RF-198404,Roy Französisch,39222,CA-2013-125843,2013-08-14,Medium,2013,33,2013-08-17,First Class,24.42,Consumer,United States,Springfield,Virginia,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,104,7,0.0,51.8,US,North America
JF-155654,Jill Fjeld,35937,CA-2013-102162,2013-09-12,Medium,2013,37,2013-09-17,Standard Class,0.63,Consumer,United States,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11,1,0.0,5.4341,US,North America
AJ-107954,Anthony Johnson,38139,CA-2013-123946,2013-09-13,Medium,2013,37,2013-09-18,Standard Class,1.49,Corporate,United States,Springfield,Virginia,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11,3,0.0,5.2164,US,North America
AJ-107954,Anthony Johnson,38140,CA-2013-123946,2013-09-13,Medium,2013,37,2013-09-18,Standard Class,5.51,Corporate,United States,Springfield,Virginia,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",68,5,0.0,0.679,US,North America
QJ-192554,Quincy Jones,34993,CA-2013-142097,2013-10-16,Medium,2013,42,2013-10-21,Standard Class,2.38,Corporate,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43,3,0.0,14.2758,US,North America
QJ-192554,Quincy Jones,34991,CA-2013-142097,2013-10-16,Medium,2013,42,2013-10-21,Standard Class,13.29,Corporate,United States,Springfield,Virginia,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,233,7,0.0,116.48,US,North America
QJ-192554,Quincy Jones,34992,CA-2013-142097,2013-10-16,Medium,2013,42,2013-10-21,Standard Class,3.97,Corporate,United States,Springfield,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,67,6,0.0,32.6046,US,North America
EM-142004,Evan Minnotte,37427,CA-2014-162033,2014-03-27,Medium,2014,13,2014-04-03,Standard Class,0.33,Home Office,United States,Virginia Beach,Virginia,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4,2,0.0,1.316,US,North America
MK-181604,Mike Kennedy,33763,CA-2014-128755,2014-05-05,Medium,2014,19,2014-05-09,Standard Class,0.47,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9,1,0.0,4.0995,US,North America
MK-181604,Mike Kennedy,33765,CA-2014-128755,2014-05-05,Medium,2014,19,2014-05-09,Standard Class,3.4,Consumer,United States,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32,5,0.0,15.552,US,North America
MK-181604,Mike Kennedy,33764,CA-2014-128755,2014-05-05,Medium,2014,19,2014-05-09,Standard Class,37.39,Consumer,United States,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,571,4,0.0,165.7176,US,North America
MK-181604,Mike Kennedy,33766,CA-2014-128755,2014-05-05,Medium,2014,19,2014-05-09,Standard Class,1.68,Consumer,United States,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",17,1,0.0,4.5657,US,North America
GZ-144704,Gary Zandusky,35423,CA-2014-156769,2014-05-07,Medium,2014,19,2014-05-10,First Class,7.49,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,55,6,0.0,18.0378,US,North America
AG-106754,Anna Gayman,39444,US-2014-146822,2014-06-10,Medium,2014,24,2014-06-15,Standard Class,2.57,Consumer,United States,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Paper,Staples,49,4,0.0,23.0864,US,North America
PG-188954,Paul Gonzalez,38561,CA-2014-122056,2014-06-14,Medium,2014,24,2014-06-18,Standard Class,12.45,Consumer,United States,Springfield,Virginia,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,182,7,0.0,50.9208,US,North America
PG-188954,Paul Gonzalez,40985,US-2014-135986,2014-06-21,Medium,2014,25,2014-06-28,Standard Class,2.51,Consumer,United States,Richmond,Virginia,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32,5,0.0,15.552,US,North America
RS-194204,Ricardo Sperren,38986,US-2014-128951,2014-07-16,Medium,2014,29,2014-07-18,First Class,27.51,Corporate,United States,Suffolk,Virginia,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,180,3,0.0,50.3832,US,North America
RS-194204,Ricardo Sperren,38988,US-2014-128951,2014-07-16,Medium,2014,29,2014-07-18,First Class,1.57,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,13,2,0.0,6.2208,US,North America
